schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
12/16/2012,2012,15,FALSE,SDG,7,31,CAR,LAC,-3,45.5,Qualcomm Stadium,FALSE,59,6,64,
12/16/2012,2012,15,FALSE,RAM,22,36,MIN,LAR,-2.5,39.5,Edward Jones Dome,FALSE,72,0,,DOME
12/17/2012,2012,15,FALSE,OTI,14,10,NYJ,TEN,-1,42,Nissan Stadium,FALSE,54,11,83,
12/22/2012,2012,16,FALSE,DET,18,31,ATL,ATL,-4,50.5,Ford Field,FALSE,72,0,,DOME
12/23/2012,2012,16,FALSE,CRD,13,28,CHI,CHI,-7,36.5,University of Phoenix Stadium,FALSE,72,0,,DOME
12/23/2012,2012,16,FALSE,RAV,33,14,NYG,NYG,-2.5,47,M&T Bank Stadium,FALSE,51,7,33,
12/23/2012,2012,16,FALSE,CAR,17,6,RAI,CAR,-9.5,47,Bank of America Stadium,FALSE,53,5,43,
12/23/2012,2012,16,FALSE,DAL,31,34,NOR,DAL,-3,54.5,Cowboys Stadium,FALSE,64,8,,
12/23/2012,2012,16,FALSE,DEN,34,12,CLE,DEN,-11,44,Sports Authority Field at Mile High,FALSE,51,3,22,
12/23/2012,2012,16,FALSE,GNB,55,7,OTI,GB,-11,44.5,Lambeau Field,FALSE,24,9,68,
12/23/2012,2012,16,FALSE,HTX,6,23,MIN,HOU,-7.5,43.5,Reliant Stadium,FALSE,75,12,,DOME (Open Roof)
12/23/2012,2012,16,FALSE,JAX,16,23,NWE,NE,-14.5,51,EverBank Field,FALSE,60,0,,
12/23/2012,2012,16,FALSE,KAN,13,20,CLT,IND,-6,41.5,Arrowhead Stadium,FALSE,36,6,74,
12/23/2012,2012,16,FALSE,MIA,24,10,BUF,MIA,-5,43,Sun Life Stadium,FALSE,73,9,47,
12/23/2012,2012,16,FALSE,NYJ,17,27,SDG,NYJ,-3,38,MetLife Stadium,FALSE,41,8,54,
12/23/2012,2012,16,FALSE,PHI,20,27,WAS,WAS,-6,46,Lincoln Financial Field,FALSE,44,9,52,
12/23/2012,2012,16,FALSE,PIT,10,13,CIN,PIT,-3.5,40,Heinz Field,FALSE,38,12,56,
12/23/2012,2012,16,FALSE,SEA,42,13,SFO,SEA,-2,40.5,CenturyLink Field,FALSE,45,3,76,Rain
12/23/2012,2012,16,FALSE,TAM,13,28,RAM,TB,-3,44,Raymond James Stadium,FALSE,63,8,28,
12/30/2012,2012,17,FALSE,ATL,17,22,TAM,ATL,-3,46,Georgia Dome,FALSE,72,0,,DOME
12/30/2012,2012,17,FALSE,BUF,28,9,NYJ,BUF,-3.5,41,Ralph Wilson Stadium,FALSE,28,8,53,
12/30/2012,2012,17,FALSE,CIN,23,17,RAV,CIN,-3,42.5,Paul Brown Stadium,FALSE,28,8,72,
12/30/2012,2012,17,FALSE,DEN,38,3,KAN,DEN,-17,41.5,Sports Authority Field at Mile High,FALSE,35,13,41,
12/30/2012,2012,17,FALSE,DET,24,26,CHI,CHI,-3,46,Ford Field,FALSE,72,0,,DOME
12/30/2012,2012,17,FALSE,CLT,28,16,HTX,HOU,-6,47,Lucas Oil Stadium,FALSE,72,0,,DOME
12/30/2012,2012,17,FALSE,MIN,37,34,GNB,GB,-3,46,Mall of America Field,FALSE,72,0,,DOME
12/30/2012,2012,17,FALSE,NWE,28,0,MIA,NE,-10,46.5,Gillette Stadium,FALSE,28,13,45,
12/30/2012,2012,17,FALSE,NOR,38,44,CAR,NO,-4,54,Louisiana Superdome,FALSE,72,0,,DOME
12/30/2012,2012,17,FALSE,NYG,42,7,PHI,NYG,-6.5,44.5,MetLife Stadium,FALSE,34,21,50,Snow
12/30/2012,2012,17,FALSE,PIT,24,10,CLE,PIT,-9.5,36,Heinz Field,FALSE,28,13,78,
12/30/2012,2012,17,FALSE,SDG,24,21,RAI,LAC,-8,41.5,Qualcomm Stadium,FALSE,54,5,80,
12/30/2012,2012,17,FALSE,SFO,27,13,CRD,SF,-16.5,39.5,Candlestick Park,FALSE,53,5,70,
12/30/2012,2012,17,FALSE,SEA,20,13,RAM,SEA,-12,42.5,CenturyLink Field,FALSE,42,4,77,
12/30/2012,2012,17,FALSE,OTI,38,20,JAX,TEN,-5.5,42,Nissan Stadium,FALSE,39,4,50,
12/30/2012,2012,17,FALSE,WAS,28,18,DAL,WAS,-3,49,FedEx Field,FALSE,37,9,53,
1/5/2013,2012,Wildcard,TRUE,GNB,24,10,MIN,GB,-11,44.5,Lambeau Field,FALSE,,,,
1/5/2013,2012,Wildcard,TRUE,HTX,19,13,CIN,HOU,-4,42.5,Reliant Stadium,FALSE,,,,
1/6/2013,2012,Wildcard,TRUE,RAV,24,9,CLT,BAL,-7,47,M&T Bank Stadium,FALSE,,,,
1/6/2013,2012,Wildcard,TRUE,WAS,14,24,SEA,SEA,-3,45,FedEx Field,FALSE,,,,
1/12/2013,2012,Division,TRUE,DEN,35,38,RAV,DEN,-9,44.5,Sports Authority Field at Mile High,FALSE,,,,
1/12/2013,2012,Division,TRUE,SFO,45,31,GNB,SF,-3,45.5,Candlestick Park,FALSE,,,,
1/13/2013,2012,Division,TRUE,ATL,30,28,SEA,ATL,-3,47,Georgia Dome,FALSE,72,0,,DOME
1/13/2013,2012,Division,TRUE,NWE,41,28,HTX,NE,-9.5,51,Gillette Stadium,FALSE,,,,
1/20/2013,2012,Conference,TRUE,ATL,24,28,SFO,SF,-4.5,49,Georgia Dome,FALSE,72,0,,DOME
1/20/2013,2012,Conference,TRUE,NWE,13,28,RAV,NE,-7.5,51.5,Gillette Stadium,FALSE,,,,
2/3/2013,2012,Superbowl,TRUE,SFO,31,34,RAV,SF,-4.5,48,Mercedes-Benz Superdome,TRUE,72,0,,DOME
9/5/2013,2013,1,FALSE,DEN,49,27,RAV,DEN,-7.5,49.5,Sports Authority Field at Mile High,FALSE,83,7,30,
9/8/2013,2013,1,FALSE,BUF,21,23,NWE,NE,-10.5,51.5,Ralph Wilson Stadium,FALSE,65,6,55,
9/8/2013,2013,1,FALSE,CAR,7,12,SEA,SEA,-3.5,45,Bank of America Stadium,FALSE,87,7,48,
9/8/2013,2013,1,FALSE,CHI,24,21,CIN,CHI,-3,42,Soldier Field,FALSE,77,13,79,
9/8/2013,2013,1,FALSE,CLE,10,23,MIA,CLE,-2.5,40.5,FirstEnergy Stadium,FALSE,72,16,80,
9/8/2013,2013,1,FALSE,DAL,36,31,NYG,DAL,-3.5,50,Cowboys Stadium,FALSE,72,0,,DOME
9/8/2013,2013,1,FALSE,DET,34,24,MIN,DET,-4.5,47.5,Ford Field,FALSE,72,0,,DOME
9/8/2013,2013,1,FALSE,CLT,21,17,RAI,IND,-11.5,45.5,Lucas Oil Stadium,FALSE,72,0,,DOME
9/8/2013,2013,1,FALSE,JAX,2,28,KAN,KC,-4.5,43,EverBank Field,FALSE,87,10,55,
9/8/2013,2013,1,FALSE,NOR,23,17,ATL,NO,-3.5,56,Louisiana Superdome,FALSE,72,0,,DOME
9/8/2013,2013,1,FALSE,NYJ,18,17,TAM,TB,-6,39,MetLife Stadium,FALSE,82,9,50,
9/8/2013,2013,1,FALSE,PIT,9,16,OTI,PIT,-6,42,Heinz Field,FALSE,74,9,76,
9/8/2013,2013,1,FALSE,SFO,34,28,GNB,SF,-5,48.5,Candlestick Park,FALSE,69,6,67,
9/8/2013,2013,1,FALSE,RAM,27,24,CRD,LAR,-3.5,41.5,Edward Jones Dome,FALSE,72,0,,DOME
9/9/2013,2013,1,FALSE,SDG,28,31,HTX,HOU,-6.5,45.5,Qualcomm Stadium,FALSE,70,3,73,
9/9/2013,2013,1,FALSE,WAS,27,33,PHI,WAS,-4.5,53.5,FedEx Field,FALSE,80,9,52,
9/12/2013,2013,2,FALSE,NWE,13,10,NYJ,NE,-11.5,43.5,Gillette Stadium,FALSE,72,8,89,Rain | Fog
9/15/2013,2013,2,FALSE,CRD,25,21,DET,DET,-2,48.5,University of Phoenix Stadium,FALSE,72,0,,DOME
9/15/2013,2013,2,FALSE,ATL,31,24,RAM,ATL,-5.5,47.5,Georgia Dome,FALSE,72,0,,DOME
9/15/2013,2013,2,FALSE,RAV,14,6,CLE,BAL,-7,44,M&T Bank Stadium,FALSE,78,6,37,
9/15/2013,2013,2,FALSE,BUF,24,23,CAR,CAR,-3.5,43.5,Ralph Wilson Stadium,FALSE,66,10,59,
9/15/2013,2013,2,FALSE,CHI,31,30,MIN,CHI,-6.5,42,Soldier Field,FALSE,62,6,76,Rain
9/15/2013,2013,2,FALSE,GNB,38,20,WAS,GB,-8,50,Lambeau Field,FALSE,62,4,100,
9/15/2013,2013,2,FALSE,HTX,30,24,OTI,HOU,-9,43,Reliant Stadium,FALSE,91,9,54,DOME (Open Roof)
9/15/2013,2013,2,FALSE,CLT,20,24,MIA,IND,-3,44,Lucas Oil Stadium,FALSE,72,0,,DOME
9/15/2013,2013,2,FALSE,KAN,17,16,DAL,KC,-3,46,Arrowhead Stadium,FALSE,79,6,69,
9/15/2013,2013,2,FALSE,NYG,23,41,DEN,DEN,-4,55.5,MetLife Stadium,FALSE,70,3,33,
9/15/2013,2013,2,FALSE,RAI,19,9,JAX,LVR,-5,40,Oakland Coliseum,FALSE,76,9,52,
9/15/2013,2013,2,FALSE,PHI,30,33,SDG,PHI,-7.5,54,Lincoln Financial Field,FALSE,72,7,40,
9/15/2013,2013,2,FALSE,SEA,29,3,SFO,SEA,-2.5,44.5,CenturyLink Field,FALSE,64,6,81,Rain
9/15/2013,2013,2,FALSE,TAM,14,16,NOR,NO,-4,48.5,Raymond James Stadium,FALSE,93,8,47,
9/16/2013,2013,2,FALSE,CIN,20,10,PIT,CIN,-6.5,41,Paul Brown Stadium,FALSE,62,5,75,
9/19/2013,2013,3,FALSE,PHI,16,26,KAN,PHI,-3.5,51,Lincoln Financial Field,FALSE,73,5,43,
9/22/2013,2013,3,FALSE,RAV,30,9,HTX,HOU,-1,44.5,M&T Bank Stadium,FALSE,73,9,44,
9/22/2013,2013,3,FALSE,CAR,38,0,NYG,NYG,-3,47,Bank of America Stadium,FALSE,77,15,52,
9/22/2013,2013,3,FALSE,CIN,34,30,GNB,GB,-3,50.5,Paul Brown Stadium,FALSE,67,7,52,
9/22/2013,2013,3,FALSE,DAL,31,7,RAM,DAL,-3.5,47,Cowboys Stadium,FALSE,72,0,,DOME
9/22/2013,2013,3,FALSE,MIA,27,23,ATL,MIA,-2.5,46,Sun Life Stadium,FALSE,89,8,58,
9/22/2013,2013,3,FALSE,MIN,27,31,CLE,MIN,-7,40.5,Mall of America Field,FALSE,72,0,,DOME
9/22/2013,2013,3,FALSE,NWE,23,3,TAM,NE,-7.5,45,Gillette Stadium,FALSE,72,9,72,
9/22/2013,2013,3,FALSE,NOR,31,7,CRD,NO,-7.5,49.5,Louisiana Superdome,FALSE,72,0,,DOME
9/22/2013,2013,3,FALSE,NYJ,27,20,BUF,NYJ,-2.5,41,MetLife Stadium,FALSE,67,9,46,
9/22/2013,2013,3,FALSE,PIT,23,40,CHI,CHI,-2.5,41,Heinz Field,FALSE,56,5,72,
9/22/2013,2013,3,FALSE,SFO,7,27,CLT,SF,-10,47,Candlestick Park,FALSE,66,5,63,
9/22/2013,2013,3,FALSE,SEA,45,17,JAX,SEA,-20,39.5,CenturyLink Field,FALSE,61,17,87,
9/22/2013,2013,3,FALSE,OTI,20,17,SDG,TEN,-3,43.5,Nissan Stadium,FALSE,76,7,46,
9/22/2013,2013,3,FALSE,WAS,20,27,DET,DET,-1,49.5,FedEx Field,FALSE,72,8,51,
9/23/2013,2013,3,FALSE,DEN,37,21,RAI,DEN,-16.5,50,Sports Authority Field at Mile High,FALSE,64,16,28,
9/26/2013,2013,4,FALSE,RAM,11,35,SFO,SF,-4,43.5,Edward Jones Dome,FALSE,72,0,,DOME
9/29/2013,2013,4,FALSE,ATL,23,30,NWE,ATL,-3,50,Georgia Dome,FALSE,72,0,,DOME
9/29/2013,2013,4,FALSE,BUF,23,20,RAV,BAL,-4,45,Ralph Wilson Stadium,FALSE,74,8,57,
9/29/2013,2013,4,FALSE,CLE,17,6,CIN,CIN,-4.5,42.5,FirstEnergy Stadium,FALSE,73,9,67,
9/29/2013,2013,4,FALSE,DEN,52,20,PHI,DEN,-11.5,59,Sports Authority Field at Mile High,FALSE,76,8,16,
9/29/2013,2013,4,FALSE,DET,40,32,CHI,DET,-2.5,49.5,Ford Field,FALSE,72,0,,DOME
9/29/2013,2013,4,FALSE,HTX,20,23,SEA,SEA,-2,41,Reliant Stadium,FALSE,82,9,90,DOME (Open Roof)
9/29/2013,2013,4,FALSE,JAX,3,37,CLT,IND,-9.5,42.5,EverBank Field,FALSE,80,12,65,
9/29/2013,2013,4,FALSE,KAN,31,7,NYG,KC,-4.5,44,Arrowhead Stadium,FALSE,73,5,65,
9/29/2013,2013,4,FALSE,MIN,34,27,PIT,PIT,-3,41.5,Wembley Stadium,TRUE,54,11,86,
9/29/2013,2013,4,FALSE,RAI,14,24,WAS,WAS,-4,46,Oakland Coliseum,FALSE,77,5,52,
9/29/2013,2013,4,FALSE,SDG,30,21,DAL,DAL,-1.5,48,Qualcomm Stadium,FALSE,80,7,27,
9/29/2013,2013,4,FALSE,TAM,10,13,CRD,TB,-2.5,40,Raymond James Stadium,FALSE,84,7,55,
9/29/2013,2013,4,FALSE,OTI,38,13,NYJ,TEN,-3.5,40.5,Nissan Stadium,FALSE,74,4,51,Rain
9/30/2013,2013,4,FALSE,NOR,38,17,MIA,NO,-7.5,49,Louisiana Superdome,FALSE,72,0,,DOME
10/3/2013,2013,5,FALSE,CLE,37,24,BUF,CLE,-4,41,FirstEnergy Stadium,FALSE,75,8,73,Rain
10/6/2013,2013,5,FALSE,CRD,22,6,CAR,CAR,-3,42.5,University of Phoenix Stadium,FALSE,72,0,,DOME
10/6/2013,2013,5,FALSE,CHI,18,26,NOR,NO,-1.5,51.5,Soldier Field,FALSE,61,12,49,
10/6/2013,2013,5,FALSE,CIN,13,6,NWE,NE,-1,45.5,Paul Brown Stadium,FALSE,74,7,93,
10/6/2013,2013,5,FALSE,DAL,48,51,DEN,DEN,-9,57.5,Cowboys Stadium,FALSE,72,0,,DOME
10/6/2013,2013,5,FALSE,GNB,22,9,DET,GB,-9.5,55,Lambeau Field,FALSE,61,12,59,
10/6/2013,2013,5,FALSE,CLT,34,28,SEA,SEA,-3,44,Lucas Oil Stadium,FALSE,72,0,,DOME
10/6/2013,2013,5,FALSE,MIA,23,26,RAV,MIA,-2.5,43,Sun Life Stadium,FALSE,87,6,56,
10/6/2013,2013,5,FALSE,NYG,21,36,PHI,NYG,-1.5,54,MetLife Stadium,FALSE,69,9,100,Fog
10/6/2013,2013,5,FALSE,RAI,27,17,SDG,LAC,-5,47,Oakland Coliseum,FALSE,70,2,,
10/6/2013,2013,5,FALSE,SFO,34,3,HTX,SF,-4.5,44,Candlestick Park,FALSE,76,9,40,
10/6/2013,2013,5,FALSE,RAM,34,20,JAX,LAR,-11,41,Edward Jones Dome,FALSE,72,0,,DOME
10/6/2013,2013,5,FALSE,OTI,17,26,KAN,KC,-3,38.5,Nissan Stadium,FALSE,74,6,83,Rain
10/7/2013,2013,5,FALSE,ATL,28,30,NYJ,ATL,-10.5,45,Georgia Dome,FALSE,72,0,,DOME
10/10/2013,2013,6,FALSE,CHI,27,21,NYG,CHI,-8.5,48,Soldier Field,FALSE,63,6,74,
10/13/2013,2013,6,FALSE,RAV,17,19,GNB,GB,-2,48,M&T Bank Stadium,FALSE,68,10,83,Rain
10/13/2013,2013,6,FALSE,BUF,24,27,CIN,CIN,-6,41,Ralph Wilson Stadium,FALSE,68,5,70,
10/13/2013,2013,6,FALSE,CLE,17,31,DET,DET,-2.5,43.5,FirstEnergy Stadium,FALSE,67,8,78,
10/13/2013,2013,6,FALSE,DAL,31,16,WAS,DAL,-5.5,51.5,Cowboys Stadium,FALSE,72,0,,DOME
10/13/2013,2013,6,FALSE,DEN,35,19,JAX,DEN,-26.5,52,Sports Authority Field at Mile High,FALSE,59,7,53,
10/13/2013,2013,6,FALSE,HTX,13,38,RAM,HOU,-9,42.5,Reliant Stadium,FALSE,76,5,94,DOME (Open Roof)
10/13/2013,2013,6,FALSE,KAN,24,7,RAI,KC,-7.5,41.5,Arrowhead Stadium,FALSE,70,7,41,
10/13/2013,2013,6,FALSE,MIN,10,35,CAR,MIN,-2.5,44.5,Mall of America Field,FALSE,72,0,,DOME
10/13/2013,2013,6,FALSE,NWE,30,27,NOR,NE,-2.5,50,Gillette Stadium,FALSE,59,7,57,
10/13/2013,2013,6,FALSE,NYJ,6,19,PIT,PIT,-1.5,41,MetLife Stadium,FALSE,65,10,68,
10/13/2013,2013,6,FALSE,SFO,32,20,CRD,SF,-10.5,41,Candlestick Park,FALSE,67,5,55,
10/13/2013,2013,6,FALSE,SEA,20,13,OTI,SEA,-11.5,41.5,CenturyLink Field,FALSE,57,4,80,
10/13/2013,2013,6,FALSE,TAM,20,31,PHI,PHI,-3,44,Raymond James Stadium,FALSE,84,4,42,
10/14/2013,2013,6,FALSE,SDG,19,9,CLT,PICK,0,50.5,Qualcomm Stadium,FALSE,69,3,69,
10/17/2013,2013,7,FALSE,CRD,22,34,SEA,SEA,-4.5,41.5,University of Phoenix Stadium,FALSE,72,0,,DOME
10/20/2013,2013,7,FALSE,ATL,31,23,TAM,ATL,-6.5,43,Georgia Dome,FALSE,72,0,,DOME
10/20/2013,2013,7,FALSE,CAR,30,15,RAM,CAR,-7,42,Bank of America Stadium,FALSE,68,4,42,
10/20/2013,2013,7,FALSE,DET,24,27,CIN,DET,-1.5,46,Ford Field,FALSE,72,0,,DOME
10/20/2013,2013,7,FALSE,GNB,31,13,CLE,GB,-9.5,45,Lambeau Field,FALSE,46,8,65,
10/20/2013,2013,7,FALSE,CLT,39,33,DEN,DEN,-6,55.5,Lucas Oil Stadium,FALSE,72,0,,DOME
10/20/2013,2013,7,FALSE,JAX,6,24,SDG,LAC,-7,44.5,EverBank Field,FALSE,77,7,,
10/20/2013,2013,7,FALSE,KAN,17,16,HTX,KC,-6,39,Arrowhead Stadium,FALSE,70,15,36,
10/20/2013,2013,7,FALSE,MIA,21,23,BUF,MIA,-6.5,44.5,Sun Life Stadium,FALSE,87,5,57,
10/20/2013,2013,7,FALSE,NYJ,30,27,NWE,NE,-3,43,MetLife Stadium,FALSE,65,12,36,
10/20/2013,2013,7,FALSE,PHI,3,17,DAL,PHI,-2.5,55,Lincoln Financial Field,FALSE,62,13,39,
10/20/2013,2013,7,FALSE,PIT,19,16,RAV,PIT,-2.5,41,Heinz Field,FALSE,57,7,49,
10/20/2013,2013,7,FALSE,OTI,17,31,SFO,SF,-3,40.5,Nissan Stadium,FALSE,68,4,32,
10/20/2013,2013,7,FALSE,WAS,45,41,CHI,CHI,-1,48,FedEx Field,FALSE,62,8,39,
10/21/2013,2013,7,FALSE,NYG,23,7,MIN,NYG,-3.5,47,MetLife Stadium,FALSE,57,7,63,
10/24/2013,2013,8,FALSE,TAM,13,31,CAR,CAR,-6.5,38.5,Raymond James Stadium,FALSE,70,5,53,
10/27/2013,2013,8,FALSE,CRD,27,13,ATL,CRD,-3,46.5,University of Phoenix Stadium,FALSE,72,0,,DOME
10/27/2013,2013,8,FALSE,CIN,49,9,NYJ,CIN,-4.5,41.5,Paul Brown Stadium,FALSE,57,3,45,
10/27/2013,2013,8,FALSE,DEN,45,21,WAS,DEN,-11,58,Sports Authority Field at Mile High,FALSE,69,8,14,
10/27/2013,2013,8,FALSE,DET,31,30,DAL,DET,-3,50.5,Ford Field,FALSE,72,0,,DOME
10/27/2013,2013,8,FALSE,JAX,10,42,SFO,SF,-14.5,40,Wembley Stadium,TRUE,73,13,63,
10/27/2013,2013,8,FALSE,KAN,23,17,CLE,KC,-7,39,Arrowhead Stadium,FALSE,61,9,46,
10/27/2013,2013,8,FALSE,MIN,31,44,GNB,GB,-7.5,47,Mall of America Field,FALSE,72,0,,DOME
10/27/2013,2013,8,FALSE,NWE,27,17,MIA,NE,-5.5,45,Gillette Stadium,FALSE,53,14,45,
10/27/2013,2013,8,FALSE,NOR,35,17,BUF,NO,-10.5,48,Louisiana Superdome,FALSE,72,0,,DOME
10/27/2013,2013,8,FALSE,RAI,21,18,PIT,PIT,-2.5,40.5,Oakland Coliseum,FALSE,59,17,81,
10/27/2013,2013,8,FALSE,PHI,7,15,NYG,PHI,-5.5,49.5,Lincoln Financial Field,FALSE,58,13,40,
10/28/2013,2013,8,FALSE,RAM,9,14,SEA,SEA,-13,43.5,Edward Jones Dome,FALSE,72,0,,DOME
10/31/2013,2013,9,FALSE,MIA,22,20,CIN,CIN,-3,42,Sun Life Stadium,FALSE,79,8,76,
11/3/2013,2013,9,FALSE,BUF,13,23,KAN,KC,-4.5,41,Ralph Wilson Stadium,FALSE,38,7,58,
11/3/2013,2013,9,FALSE,CAR,34,10,ATL,CAR,-8,47,Bank of America Stadium,FALSE,62,12,41,
11/3/2013,2013,9,FALSE,CLE,24,18,RAV,BAL,-1,42,FirstEnergy Stadium,FALSE,46,9,54,
11/3/2013,2013,9,FALSE,DAL,27,23,MIN,DAL,-8.5,50.5,Cowboys Stadium,FALSE,72,0,,DOME
11/3/2013,2013,9,FALSE,HTX,24,27,CLT,IND,-1,44,Reliant Stadium,FALSE,60,8,78,DOME (Open Roof)
11/3/2013,2013,9,FALSE,NWE,55,31,PIT,NE,-5.5,43,Gillette Stadium,FALSE,44,6,44,
11/3/2013,2013,9,FALSE,NYJ,26,20,NOR,NO,-5.5,46,MetLife Stadium,FALSE,53,8,53,
11/3/2013,2013,9,FALSE,RAI,20,49,PHI,LVR,-1,45.5,Oakland Coliseum,FALSE,62,6,30,
11/3/2013,2013,9,FALSE,SEA,27,24,TAM,SEA,-14.5,40.5,CenturyLink Field,FALSE,52,4,68,
11/3/2013,2013,9,FALSE,RAM,21,28,OTI,TEN,-3,40.5,Edward Jones Dome,FALSE,72,0,,DOME
11/3/2013,2013,9,FALSE,WAS,30,24,SDG,PICK,0,48.5,FedEx Field,FALSE,57,20,41,
11/4/2013,2013,9,FALSE,GNB,20,27,CHI,GB,-9.5,50.5,Lambeau Field,FALSE,49,6,77,
11/7/2013,2013,10,FALSE,MIN,34,27,WAS,WAS,-1,48,Mall of America Field,FALSE,72,0,,DOME
11/10/2013,2013,10,FALSE,CRD,27,24,HTX,CRD,-3.5,42,University of Phoenix Stadium,FALSE,72,0,,DOME
11/10/2013,2013,10,FALSE,ATL,10,33,SEA,SEA,-3,47,Georgia Dome,FALSE,72,0,,DOME
11/10/2013,2013,10,FALSE,RAV,20,17,CIN,BAL,-2,43.5,M&T Bank Stadium,FALSE,62,17,36,
11/10/2013,2013,10,FALSE,CHI,19,21,DET,DET,-1.5,52,Soldier Field,FALSE,47,6,51,
11/10/2013,2013,10,FALSE,GNB,13,27,PHI,PHI,-1,47,Lambeau Field,FALSE,46,9,48,
11/10/2013,2013,10,FALSE,CLT,8,38,RAM,IND,-7,43,Lucas Oil Stadium,FALSE,72,0,,DOME
11/10/2013,2013,10,FALSE,NOR,49,17,DAL,NO,-5.5,53.5,Louisiana Superdome,FALSE,72,0,,DOME
11/10/2013,2013,10,FALSE,NYG,24,20,RAI,NYG,-7,41,MetLife Stadium,FALSE,53,14,71,Rain
11/10/2013,2013,10,FALSE,PIT,23,10,BUF,PIT,-2.5,43,Heinz Field,FALSE,46,21,56,
11/10/2013,2013,10,FALSE,SDG,20,28,DEN,DEN,-7,57,Qualcomm Stadium,FALSE,78,6,14,
11/10/2013,2013,10,FALSE,SFO,9,10,CAR,SF,-5.5,42.5,Candlestick Park,FALSE,62,6,65,
11/10/2013,2013,10,FALSE,OTI,27,29,JAX,TEN,-11.5,42,Nissan Stadium,FALSE,65,6,40,
11/11/2013,2013,10,FALSE,TAM,22,19,MIA,MIA,-2.5,39.5,Raymond James Stadium,FALSE,73,5,74,
11/14/2013,2013,11,FALSE,OTI,27,30,CLT,IND,-3,42,Nissan Stadium,FALSE,44,5,36,
11/17/2013,2013,11,FALSE,BUF,37,14,NYJ,NYJ,-2,39.5,Ralph Wilson Stadium,FALSE,62,17,71,
11/17/2013,2013,11,FALSE,CHI,23,20,RAV,CHI,-3.5,41,Soldier Field,FALSE,68,24,82,
11/17/2013,2013,11,FALSE,CIN,41,20,CLE,CIN,-4.5,40,Paul Brown Stadium,FALSE,64,7,92,
11/17/2013,2013,11,FALSE,DEN,27,17,KAN,DEN,-7.5,49,Sports Authority Field at Mile High,FALSE,43,6,34,
11/17/2013,2013,11,FALSE,HTX,23,28,RAI,HOU,-10.5,40.5,Reliant Stadium,FALSE,85,3,75,DOME (Open Roof)
11/17/2013,2013,11,FALSE,JAX,14,27,CRD,CRD,-9,40.5,EverBank Field,FALSE,79,8,,
11/17/2013,2013,11,FALSE,MIA,20,16,SDG,LAC,-3,44.5,Sun Life Stadium,FALSE,81,8,67,
11/17/2013,2013,11,FALSE,NOR,23,20,SFO,NO,-3.5,49.5,Louisiana Superdome,FALSE,72,0,,DOME
11/17/2013,2013,11,FALSE,NYG,27,13,GNB,NYG,-3,40.5,MetLife Stadium,FALSE,61,2,100,Fog
11/17/2013,2013,11,FALSE,PHI,24,16,WAS,PHI,-4,54,Lincoln Financial Field,FALSE,67,7,71,
11/17/2013,2013,11,FALSE,PIT,37,27,DET,DET,-3,45,Heinz Field,FALSE,60,12,87,Rain
11/17/2013,2013,11,FALSE,SEA,41,20,MIN,SEA,-13,45,CenturyLink Field,FALSE,50,5,81,
11/17/2013,2013,11,FALSE,TAM,41,28,ATL,TB,-2,43.5,Raymond James Stadium,FALSE,79,6,74,
11/18/2013,2013,11,FALSE,CAR,24,20,NWE,CAR,-3,45.5,Bank of America Stadium,FALSE,59,8,35,
11/21/2013,2013,12,FALSE,ATL,13,17,NOR,NO,-7,52.5,Georgia Dome,FALSE,72,0,,DOME
11/24/2013,2013,12,FALSE,CRD,40,11,CLT,CRD,-3,44.5,University of Phoenix Stadium,FALSE,72,0,,DOME
11/24/2013,2013,12,FALSE,RAV,19,3,NYJ,BAL,-3.5,38.5,M&T Bank Stadium,FALSE,34,26,23,
11/24/2013,2013,12,FALSE,CLE,11,27,PIT,CLE,-2,39,FirstEnergy Stadium,FALSE,33,31,84,Snow
11/24/2013,2013,12,FALSE,DET,21,24,TAM,DET,-7,48,Ford Field,FALSE,72,0,,DOME
11/24/2013,2013,12,FALSE,GNB,26,26,MIN,GB,-5.5,44.5,Lambeau Field,FALSE,20,10,52,
11/24/2013,2013,12,FALSE,HTX,6,13,JAX,HOU,-10,43.5,Reliant Stadium,FALSE,50,9,55,DOME (Open Roof)
11/24/2013,2013,12,FALSE,KAN,38,41,SDG,KC,-3,42.5,Arrowhead Stadium,FALSE,28,4,50,
11/24/2013,2013,12,FALSE,MIA,16,20,CAR,CAR,-4,40.5,Sun Life Stadium,FALSE,82,17,55,Rain
11/24/2013,2013,12,FALSE,NWE,34,31,DEN,DEN,-2.5,53,Gillette Stadium,FALSE,23,22,29,
11/24/2013,2013,12,FALSE,NYG,21,24,DAL,NYG,-2.5,44,MetLife Stadium,FALSE,26,7,40,
11/24/2013,2013,12,FALSE,RAI,19,23,OTI,TEN,-2,42,Oakland Coliseum,FALSE,59,5,56,
11/24/2013,2013,12,FALSE,RAM,42,21,CHI,LAR,-1.5,45,Edward Jones Dome,FALSE,72,0,,DOME
11/25/2013,2013,12,FALSE,WAS,6,27,SFO,SF,-5,47,FedEx Field,FALSE,35,8,37,
11/28/2013,2013,13,FALSE,RAV,22,20,PIT,BAL,-3,40.5,M&T Bank Stadium,FALSE,37,2,39,
