,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
821,9,Sun,November 1,1:00PM ET,L,False,2-7,False,Tampa Bay Buccaneers,10.0,20.0,18.0,325.0,233.0,92.0,3.0,15.0,392.0,183.0,209.0,1.0,1981,,,
822,10,Sun,November 8,2:00PM ET,W,True,3-7,False,Kansas City Chiefs,16.0,13.0,15.0,278.0,77.0,201.0,,18.0,249.0,84.0,165.0,6.0,1981,,,
823,11,Sun,November 15,1:00PM ET,L,False,3-8,False,Green Bay Packers,17.0,21.0,20.0,253.0,88.0,165.0,3.0,18.0,247.0,133.0,114.0,2.0,1981,,,
824,12,Sun,November 22,1:00PM ET,L,False,3-9,True,Detroit Lions,7.0,23.0,4.0,24.0,-20.0,44.0,3.0,20.0,356.0,127.0,229.0,3.0,1981,,,
825,13,Thu,November 26,4:00PM ET,L,False,3-10,False,Dallas Cowboys,9.0,10.0,15.0,272.0,43.0,229.0,3.0,11.0,273.0,178.0,95.0,3.0,1981,,,
826,14,Sun,December 6,1:00PM ET,W,False,4-10,True,Minnesota Vikings,10.0,9.0,13.0,244.0,69.0,175.0,2.0,16.0,292.0,254.0,38.0,5.0,1981,,,
827,15,Sun,December 13,4:00PM ET,W,False,5-10,False,Oakland Raiders,23.0,6.0,19.0,378.0,228.0,150.0,2.0,15.0,263.0,217.0,46.0,2.0,1981,,,
828,16,Sun,December 20,1:00PM ET,W,False,6-10,True,Denver Broncos,35.0,24.0,15.0,281.0,111.0,170.0,2.0,19.0,298.0,222.0,76.0,3.0,1981,,,
829,1,Sun,September 12,1:00PM ET,L,False,0-1,False,Detroit Lions,10.0,17.0,14.0,154.0,104.0,50.0,1.0,14.0,212.0,145.0,67.0,1.0,1982,,,
830,2,Sun,September 19,1:00PM ET,L,False,0-2,True,New Orleans Saints,0.0,10.0,13.0,183.0,135.0,48.0,3.0,17.0,317.0,135.0,182.0,1.0,1982,,,
831,11,Sun,November 21,1:00PM ET,W,False,1-2,True,Detroit Lions,20.0,17.0,21.0,365.0,221.0,144.0,3.0,17.0,152.0,57.0,95.0,2.0,1982,,,
832,12,Sun,November 28,1:00PM ET,L,False,1-3,False,Minnesota Vikings,7.0,35.0,12.0,197.0,103.0,94.0,5.0,20.0,384.0,321.0,63.0,3.0,1982,,,
833,13,Sun,December 5,1:00PM ET,W,False,2-3,True,New England Patriots,26.0,13.0,23.0,342.0,176.0,166.0,3.0,15.0,249.0,203.0,46.0,4.0,1982,,,
834,14,Sun,December 12,4:00PM ET,L,False,2-4,False,Seattle Seahawks,14.0,20.0,19.0,310.0,213.0,97.0,2.0,17.0,290.0,164.0,126.0,,1982,,,
835,15,Sun,December 19,1:00PM ET,L,False,2-5,True,St. Louis Cardinals,7.0,10.0,14.0,273.0,155.0,118.0,1.0,17.0,240.0,93.0,147.0,3.0,1982,,,
836,16,Sun,December 26,4:00PM ET,W,False,3-5,False,Los Angeles Rams,34.0,26.0,23.0,421.0,263.0,158.0,,27.0,583.0,506.0,77.0,3.0,1982,,,
837,17,Sun,January 2,1:00PM ET,L,True,3-6,False,Tampa Bay Buccaneers,23.0,26.0,14.0,248.0,135.0,113.0,1.0,22.0,424.0,325.0,99.0,3.0,1982,,,
838,1,Sun,September 4,1:00PM ET,L,False,0-1,True,Atlanta Falcons,17.0,20.0,21.0,401.0,251.0,150.0,1.0,18.0,317.0,185.0,132.0,1.0,1983,,,
839,2,Sun,September 11,1:00PM ET,W,False,1-1,True,Tampa Bay Buccaneers,17.0,10.0,14.0,358.0,263.0,95.0,3.0,17.0,347.0,262.0,85.0,2.0,1983,,,
840,3,Sun,September 18,1:00PM ET,L,True,1-2,False,New Orleans Saints,31.0,34.0,21.0,493.0,304.0,189.0,5.0,21.0,332.0,248.0,84.0,6.0,1983,,,
841,4,Sun,September 25,2:00PM ET,L,True,1-3,False,Baltimore Colts,19.0,22.0,15.0,330.0,227.0,103.0,2.0,27.0,461.0,245.0,216.0,3.0,1983,,,
842,5,Sun,October 2,1:00PM ET,W,False,2-3,True,Denver Broncos,31.0,14.0,22.0,423.0,246.0,177.0,4.0,16.0,246.0,200.0,46.0,2.0,1983,,,
843,6,Sun,October 9,1:00PM ET,L,False,2-4,True,Minnesota Vikings,14.0,23.0,23.0,425.0,186.0,239.0,5.0,15.0,368.0,177.0,191.0,1.0,1983,,,
844,7,Sun,October 16,1:00PM ET,L,False,2-5,False,Detroit Lions,17.0,31.0,25.0,427.0,309.0,118.0,,21.0,366.0,195.0,171.0,,1983,,,
845,8,Sun,October 23,1:00PM ET,W,False,3-5,False,Philadelphia Eagles,7.0,6.0,15.0,272.0,86.0,186.0,1.0,14.0,225.0,116.0,109.0,1.0,1983,,,
846,9,Sun,October 30,1:00PM ET,L,False,3-6,True,Detroit Lions,17.0,38.0,25.0,382.0,243.0,139.0,4.0,21.0,396.0,204.0,192.0,,1983,,,
847,10,Sun,November 6,4:00PM ET,L,False,3-7,False,Los Angeles Rams,14.0,21.0,15.0,284.0,170.0,114.0,2.0,18.0,284.0,123.0,161.0,,1983,,,
848,11,Sun,November 13,1:00PM ET,W,False,4-7,True,Philadelphia Eagles,17.0,14.0,19.0,335.0,112.0,223.0,2.0,14.0,263.0,143.0,120.0,2.0,1983,,,
849,12,Sun,November 20,1:00PM ET,W,False,5-7,False,Tampa Bay Buccaneers,27.0,0.0,22.0,346.0,73.0,273.0,1.0,8.0,132.0,60.0,72.0,3.0,1983,,,
850,13,Sun,November 27,1:00PM ET,W,False,6-7,True,San Francisco 49ers,13.0,3.0,16.0,324.0,133.0,191.0,1.0,20.0,290.0,218.0,72.0,4.0,1983,,,
851,14,Sun,December 4,1:00PM ET,L,False,6-8,False,Green Bay Packers,28.0,31.0,16.0,358.0,274.0,84.0,2.0,20.0,512.0,328.0,184.0,4.0,1983,,,
852,15,Sun,December 11,1:00PM ET,W,False,7-8,False,Minnesota Vikings,19.0,13.0,16.0,303.0,93.0,210.0,,18.0,255.0,206.0,49.0,2.0,1983,,,
853,16,Sun,December 18,1:00PM ET,W,False,8-8,True,Green Bay Packers,23.0,21.0,23.0,369.0,133.0,236.0,3.0,18.0,338.0,222.0,116.0,7.0,1983,,,
854,1,Sun,September 2,1:00PM ET,W,False,1-0,True,Tampa Bay Buccaneers,34.0,14.0,20.0,327.0,144.0,183.0,2.0,11.0,254.0,165.0,89.0,8.0,1984,,,
855,2,Sun,September 9,1:00PM ET,W,False,2-0,True,Denver Broncos,27.0,0.0,15.0,406.0,104.0,302.0,3.0,8.0,130.0,77.0,53.0,4.0,1984,,,
856,3,Sun,September 16,1:00PM ET,W,False,3-0,False,Green Bay Packers,9.0,7.0,15.0,345.0,165.0,180.0,1.0,10.0,154.0,122.0,32.0,1.0,1984,,,
857,4,Sun,September 23,4:00PM ET,L,False,3-1,False,Seattle Seahawks,9.0,38.0,20.0,301.0,165.0,136.0,6.0,12.0,203.0,110.0,93.0,1.0,1984,,,
858,5,Sun,September 30,1:00PM ET,L,False,3-2,True,Dallas Cowboys,14.0,23.0,26.0,400.0,117.0,283.0,2.0,17.0,313.0,254.0,59.0,,1984,,,
859,6,Sun,October 7,1:00PM ET,W,False,4-2,True,New Orleans Saints,20.0,7.0,19.0,343.0,97.0,246.0,,14.0,321.0,145.0,176.0,1.0,1984,,,
860,7,Sun,October 14,1:00PM ET,L,False,4-3,False,St. Louis Cardinals,21.0,38.0,20.0,370.0,192.0,178.0,3.0,23.0,354.0,230.0,124.0,1.0,1984,,,
861,8,Sun,October 21,1:00PM ET,W,False,5-3,False,Tampa Bay Buccaneers,44.0,9.0,23.0,427.0,258.0,169.0,,17.0,292.0,247.0,45.0,2.0,1984,,,
862,9,Sun,October 28,1:00PM ET,W,False,6-3,True,Minnesota Vikings,16.0,7.0,18.0,307.0,178.0,129.0,1.0,16.0,167.0,126.0,41.0,2.0,1984,,,
863,10,Sun,November 4,1:00PM ET,W,False,7-3,True,Los Angeles Raiders,17.0,6.0,13.0,259.0,84.0,175.0,1.0,12.0,181.0,106.0,75.0,5.0,1984,,,
864,11,Sun,November 11,4:00PM ET,L,False,7-4,False,Los Angeles Rams,13.0,29.0,15.0,321.0,227.0,94.0,1.0,17.0,370.0,175.0,195.0,,1984,,,
865,12,Sun,November 18,1:00PM ET,W,False,8-4,True,Detroit Lions,16.0,14.0,17.0,331.0,156.0,175.0,,11.0,167.0,96.0,71.0,1.0,1984,,,
866,13,Sun,November 25,4:00PM ET,W,False,9-4,False,Minnesota Vikings,34.0,3.0,20.0,399.0,170.0,229.0,,9.0,161.0,71.0,90.0,2.0,1984,,,
867,14,Mon,December 3,9:00PM ET,L,False,9-5,False,San Diego Chargers,7.0,20.0,18.0,307.0,143.0,164.0,3.0,9.0,313.0,236.0,77.0,2.0,1984,,,
868,15,Sun,December 9,1:00PM ET,L,False,9-6,True,Green Bay Packers,14.0,20.0,25.0,301.0,73.0,228.0,5.0,17.0,287.0,177.0,110.0,2.0,1984,,,
869,16,Sun,December 16,1:00PM ET,W,False,10-6,False,Detroit Lions,30.0,13.0,13.0,293.0,190.0,103.0,3.0,13.0,196.0,149.0,47.0,2.0,1984,,,
870,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1984,,,
871,Division,Sun,December 30,12:30PM ET,W,False,11-6,False,Washington Redskins,23.0,19.0,13.0,310.0,196.0,114.0,1.0,22.0,336.0,243.0,93.0,1.0,1984,,,
872,Conf. Champ.,Sun,January 6,4:00PM ET,L,False,11-7,False,San Francisco 49ers,0.0,23.0,13.0,186.0,37.0,149.0,1.0,25.0,387.0,228.0,159.0,2.0,1984,,,
873,1,Sun,September 8,1:00PM ET,W,False,1-0,True,Tampa Bay Buccaneers,38.0,28.0,27.0,436.0,251.0,185.0,3.0,17.0,307.0,141.0,166.0,2.0,1985,,,
874,2,Sun,September 15,1:00PM ET,W,False,2-0,True,New England Patriots,20.0,7.0,18.0,369.0,209.0,160.0,2.0,10.0,206.0,179.0,27.0,4.0,1985,,,
875,3,Thu,September 19,8:00PM ET,W,False,3-0,False,Minnesota Vikings,33.0,24.0,21.0,480.0,353.0,127.0,1.0,23.0,445.0,411.0,34.0,5.0,1985,,,
876,4,Sun,September 29,1:00PM ET,W,False,4-0,True,Washington Redskins,45.0,10.0,16.0,250.0,159.0,91.0,1.0,19.0,376.0,184.0,192.0,3.0,1985,,,
877,5,Sun,October 6,1:00PM ET,W,False,5-0,False,Tampa Bay Buccaneers,27.0,19.0,22.0,433.0,286.0,147.0,3.0,19.0,373.0,346.0,27.0,3.0,1985,,,
878,6,Sun,October 13,4:00PM ET,W,False,6-0,False,San Francisco 49ers,26.0,10.0,22.0,372.0,183.0,189.0,1.0,11.0,183.0,116.0,67.0,2.0,1985,,,
879,7,Mon,October 21,9:00PM ET,W,False,7-0,True,Green Bay Packers,23.0,7.0,24.0,342.0,167.0,175.0,4.0,16.0,319.0,223.0,96.0,5.0,1985,,,
880,8,Sun,October 27,1:00PM ET,W,False,8-0,True,Minnesota Vikings,27.0,9.0,24.0,413.0,211.0,202.0,2.0,16.0,236.0,206.0,30.0,5.0,1985,,,
881,9,Sun,November 3,1:00PM ET,W,False,9-0,False,Green Bay Packers,16.0,10.0,16.0,253.0,65.0,188.0,1.0,15.0,242.0,155.0,87.0,1.0,1985,,,
882,10,Sun,November 10,1:00PM ET,W,False,10-0,True,Detroit Lions,24.0,3.0,26.0,360.0,110.0,250.0,2.0,8.0,106.0,38.0,68.0,4.0,1985,,,
883,11,Sun,November 17,1:00PM ET,W,False,11-0,False,Dallas Cowboys,44.0,0.0,18.0,378.0,162.0,216.0,1.0,12.0,171.0,119.0,52.0,5.0,1985,,,
884,12,Sun,November 24,1:00PM ET,W,False,12-0,True,Atlanta Falcons,36.0,0.0,24.0,379.0,183.0,196.0,1.0,10.0,119.0,-22.0,141.0,3.0,1985,,,
885,13,Mon,December 2,9:00PM ET,L,False,12-1,False,Miami Dolphins,24.0,38.0,23.0,343.0,176.0,167.0,4.0,17.0,335.0,245.0,90.0,2.0,1985,,,
886,14,Sun,December 8,1:00PM ET,W,False,13-1,True,Indianapolis Colts,17.0,10.0,22.0,328.0,137.0,191.0,,10.0,232.0,133.0,99.0,,1985,,,
887,15,Sat,December 14,12:30PM ET,W,False,14-1,False,New York Jets,19.0,6.0,20.0,319.0,203.0,116.0,1.0,11.0,159.0,89.0,70.0,3.0,1985,,,
888,16,Sun,December 22,1:00PM ET,W,False,15-1,False,Detroit Lions,37.0,17.0,20.0,382.0,221.0,161.0,4.0,22.0,326.0,253.0,73.0,7.0,1985,,,
889,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1985,,,
890,Division,Sun,January 5,12:30PM ET,W,False,16-1,True,New York Giants,21.0,0.0,17.0,363.0,216.0,147.0,,10.0,181.0,149.0,32.0,1.0,1985,,,
891,Conf. Champ.,Sun,January 12,12:30PM ET,W,False,17-1,True,Los Angeles Rams,24.0,0.0,13.0,232.0,141.0,91.0,1.0,9.0,130.0,44.0,86.0,3.0,1985,,,
892,SuperBowl,Sun,January 26,5:00PM ET,W,False,18-1,N,New England Patriots,46.0,10.0,23.0,408.0,241.0,167.0,2.0,12.0,123.0,116.0,7.0,6.0,1985,,,
893,1,Sun,September 7,1:00PM ET,W,False,1-0,True,Cleveland Browns,41.0,31.0,26.0,367.0,174.0,193.0,1.0,21.0,349.0,280.0,69.0,1.0,1986,,,
894,2,Sun,September 14,1:00PM ET,W,True,2-0,True,Philadelphia Eagles,13.0,10.0,21.0,344.0,100.0,244.0,4.0,17.0,247.0,146.0,101.0,6.0,1986,,,
895,3,Mon,September 22,9:00PM ET,W,False,3-0,False,Green Bay Packers,25.0,12.0,18.0,296.0,183.0,113.0,2.0,16.0,278.0,231.0,47.0,1.0,1986,,,
896,4,Sun,September 28,1:00PM ET,W,False,4-0,False,Cincinnati Bengals,44.0,7.0,23.0,476.0,254.0,222.0,2.0,16.0,338.0,278.0,60.0,5.0,1986,,,
897,5,Sun,October 5,1:00PM ET,W,False,5-0,True,Minnesota Vikings,23.0,0.0,18.0,370.0,199.0,171.0,3.0,11.0,159.0,114.0,45.0,3.0,1986,,,
898,6,Sun,October 12,1:00PM ET,W,False,6-0,False,Houston Oilers,20.0,7.0,23.0,360.0,203.0,157.0,2.0,19.0,283.0,155.0,128.0,1.0,1986,,,
899,7,Sun,October 19,1:00PM ET,L,False,6-1,False,Minnesota Vikings,7.0,23.0,10.0,190.0,137.0,53.0,2.0,19.0,376.0,219.0,157.0,1.0,1986,,,
900,8,Sun,October 26,1:00PM ET,W,False,7-1,True,Detroit Lions,13.0,7.0,19.0,252.0,128.0,124.0,3.0,11.0,214.0,138.0,76.0,3.0,1986,,,
901,9,Mon,November 3,9:00PM ET,L,False,7-2,True,Los Angeles Rams,17.0,20.0,14.0,269.0,123.0,146.0,3.0,14.0,278.0,137.0,141.0,3.0,1986,,,
902,10,Sun,November 9,1:00PM ET,W,False,8-2,False,Tampa Bay Buccaneers,23.0,3.0,20.0,434.0,258.0,176.0,1.0,14.0,272.0,188.0,84.0,2.0,1986,,,
903,11,Sun,November 16,1:00PM ET,W,False,9-2,False,Atlanta Falcons,13.0,10.0,15.0,368.0,203.0,165.0,3.0,11.0,159.0,41.0,118.0,3.0,1986,,,
904,12,Sun,November 23,1:00PM ET,W,False,10-2,True,Green Bay Packers,12.0,10.0,15.0,300.0,102.0,198.0,5.0,11.0,195.0,106.0,89.0,3.0,1986,,,
905,13,Sun,November 30,1:00PM ET,W,True,11-2,True,Pittsburgh Steelers,13.0,10.0,25.0,406.0,235.0,171.0,3.0,18.0,291.0,159.0,132.0,3.0,1986,,,
906,14,Sun,December 7,1:00PM ET,W,False,12-2,True,Tampa Bay Buccaneers,48.0,14.0,23.0,432.0,187.0,245.0,3.0,13.0,271.0,221.0,50.0,5.0,1986,,,
907,15,Mon,December 15,9:00PM ET,W,False,13-2,False,Detroit Lions,16.0,13.0,18.0,273.0,112.0,161.0,4.0,14.0,160.0,104.0,56.0,2.0,1986,,,
908,16,Sun,December 21,4:00PM ET,W,False,14-2,False,Dallas Cowboys,24.0,10.0,17.0,322.0,161.0,161.0,6.0,16.0,260.0,150.0,110.0,5.0,1986,,,
909,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1986,,,
910,Division,Sat,January 3,4:00PM ET,L,False,14-3,True,Washington Redskins,13.0,27.0,14.0,220.0,127.0,93.0,4.0,19.0,302.0,168.0,134.0,1.0,1986,,,
911,1,Mon,September 14,9:00PM ET,W,False,1-0,True,New York Giants,34.0,19.0,17.0,416.0,292.0,124.0,2.0,14.0,203.0,122.0,81.0,1.0,1987,,,
912,2,Sun,September 20,1:00PM ET,W,False,2-0,True,Tampa Bay Buccaneers,20.0,3.0,18.0,301.0,133.0,168.0,4.0,18.0,262.0,173.0,89.0,4.0,1987,,,
913,4,Sun,October 4,1:00PM ET,W,False,3-0,False,Philadelphia Eagles,35.0,3.0,22.0,318.0,184.0,134.0,2.0,14.0,170.0,65.0,105.0,2.0,1987,,,
914,5,Sun,October 11,1:00PM ET,W,False,4-0,True,Minnesota Vikings,27.0,7.0,26.0,344.0,159.0,185.0,1.0,15.0,151.0,108.0,43.0,2.0,1987,,,
915,6,Sun,October 18,1:00PM ET,L,False,4-1,True,New Orleans Saints,17.0,19.0,11.0,133.0,66.0,67.0,4.0,18.0,291.0,179.0,112.0,3.0,1987,,,
916,7,Sun,October 25,1:00PM ET,W,False,5-1,False,Tampa Bay Buccaneers,27.0,26.0,19.0,300.0,209.0,91.0,4.0,20.0,285.0,184.0,101.0,,1987,,,
917,8,Sun,November 1,1:00PM ET,W,False,6-1,True,Kansas City Chiefs,31.0,28.0,20.0,343.0,263.0,80.0,2.0,20.0,367.0,256.0,111.0,2.0,1987,,,
918,9,Sun,November 8,1:00PM ET,W,False,7-1,False,Green Bay Packers,26.0,24.0,22.0,351.0,247.0,104.0,2.0,17.0,340.0,298.0,42.0,1.0,1987,,,
919,10,Mon,November 16,9:00PM ET,L,False,7-2,False,Denver Broncos,29.0,31.0,24.0,446.0,300.0,146.0,2.0,26.0,439.0,341.0,98.0,2.0,1987,,,
920,11,Sun,November 22,1:00PM ET,W,False,8-2,True,Detroit Lions,30.0,10.0,29.0,383.0,205.0,178.0,1.0,10.0,179.0,149.0,30.0,2.0,1987,,,
921,12,Sun,November 29,1:00PM ET,W,False,9-2,True,Green Bay Packers,23.0,10.0,20.0,319.0,192.0,127.0,3.0,20.0,348.0,237.0,111.0,2.0,1987,,,
922,13,Sun,December 6,8:00PM ET,W,False,10-2,False,Minnesota Vikings,30.0,24.0,26.0,423.0,264.0,159.0,3.0,18.0,356.0,281.0,75.0,1.0,1987,,,
923,14,Mon,December 14,9:00PM ET,L,False,10-3,False,San Francisco 49ers,0.0,41.0,16.0,263.0,154.0,109.0,6.0,20.0,331.0,133.0,198.0,1.0,1987,,,
924,15,Sun,December 20,1:00PM ET,L,False,10-4,True,Seattle Seahawks,21.0,34.0,31.0,437.0,276.0,161.0,5.0,17.0,300.0,184.0,116.0,,1987,,,
925,16,Sun,December 27,4:00PM ET,W,False,11-4,False,Los Angeles Raiders,6.0,3.0,18.0,267.0,146.0,121.0,3.0,14.0,193.0,92.0,101.0,1.0,1987,,,
926,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1987,,,
927,Division,Sun,January 10,12:30PM ET,L,False,11-5,True,Washington Redskins,17.0,21.0,15.0,280.0,170.0,110.0,3.0,17.0,272.0,200.0,72.0,2.0,1987,,,
928,1,Sun,September 4,1:00PM ET,W,False,1-0,True,Miami Dolphins,34.0,7.0,28.0,427.0,165.0,262.0,,10.0,163.0,118.0,45.0,2.0,1988,,,
929,2,Sun,September 11,1:00PM ET,W,False,2-0,False,Indianapolis Colts,17.0,13.0,23.0,326.0,172.0,154.0,1.0,11.0,173.0,65.0,108.0,3.0,1988,,,
930,3,Sun,September 18,1:00PM ET,L,False,2-1,True,Minnesota Vikings,7.0,31.0,14.0,235.0,165.0,70.0,5.0,20.0,376.0,249.0,127.0,1.0,1988,,,
931,4,Sun,September 25,1:00PM ET,W,False,3-1,False,Green Bay Packers,24.0,6.0,22.0,358.0,116.0,242.0,3.0,16.0,233.0,199.0,34.0,3.0,1988,,,
932,5,Sun,October 2,1:00PM ET,W,False,4-1,True,Buffalo Bills,24.0,3.0,22.0,423.0,260.0,163.0,2.0,13.0,217.0,217.0,,1.0,1988,,,
933,6,Sun,October 9,1:00PM ET,W,False,5-1,False,Detroit Lions,24.0,7.0,20.0,323.0,222.0,101.0,1.0,18.0,262.0,220.0,42.0,2.0,1988,,,
934,7,Sun,October 16,1:00PM ET,W,False,6-1,True,Dallas Cowboys,17.0,7.0,24.0,385.0,261.0,124.0,1.0,18.0,291.0,195.0,96.0,2.0,1988,,,
935,8,Mon,October 24,9:00PM ET,W,False,7-1,True,San Francisco 49ers,10.0,9.0,14.0,237.0,115.0,122.0,1.0,12.0,213.0,135.0,78.0,1.0,1988,,,
936,9,Sun,October 30,1:00PM ET,L,False,7-2,False,New England Patriots,7.0,30.0,11.0,208.0,74.0,134.0,3.0,19.0,350.0,165.0,185.0,1.0,1988,,,
937,10,Sun,November 6,1:00PM ET,W,False,8-2,True,Tampa Bay Buccaneers,28.0,10.0,19.0,338.0,269.0,69.0,3.0,25.0,357.0,273.0,84.0,2.0,1988,,,
938,11,Sun,November 13,1:00PM ET,W,False,9-2,False,Washington Redskins,34.0,14.0,20.0,418.0,273.0,145.0,1.0,22.0,323.0,295.0,28.0,5.0,1988,,,
939,12,Sun,November 20,1:00PM ET,W,False,10-2,False,Tampa Bay Buccaneers,27.0,15.0,16.0,339.0,200.0,139.0,4.0,18.0,321.0,153.0,168.0,3.0,1988,,,
940,13,Sun,November 27,1:00PM ET,W,False,11-2,True,Green Bay Packers,16.0,0.0,22.0,372.0,159.0,213.0,2.0,9.0,189.0,167.0,22.0,2.0,1988,,,
941,14,Mon,December 5,9:00PM ET,L,False,11-3,False,Los Angeles Rams,3.0,23.0,13.0,213.0,99.0,114.0,3.0,22.0,364.0,232.0,132.0,3.0,1988,,,
942,15,Sun,December 11,1:00PM ET,W,False,12-3,True,Detroit Lions,13.0,12.0,14.0,250.0,168.0,82.0,1.0,14.0,310.0,195.0,115.0,2.0,1988,,,
943,16,Mon,December 19,9:00PM ET,L,False,12-4,False,Minnesota Vikings,27.0,28.0,21.0,465.0,280.0,185.0,3.0,17.0,218.0,156.0,62.0,2.0,1988,,,
944,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1988,,,
945,Division,Sat,December 31,12:30PM ET,W,False,13-4,True,Philadelphia Eagles,20.0,12.0,14.0,341.0,177.0,164.0,4.0,22.0,430.0,378.0,52.0,3.0,1988,,,
946,Conf. Champ.,Sun,January 8,4:00PM ET,L,False,13-5,True,San Francisco 49ers,3.0,28.0,15.0,267.0,176.0,91.0,2.0,21.0,406.0,268.0,138.0,1.0,1988,,,
947,1,Sun,September 10,1:00PM ET,W,False,1-0,True,Cincinnati Bengals,17.0,14.0,19.0,365.0,153.0,212.0,3.0,23.0,330.0,151.0,179.0,,1989,,,
948,2,Sun,September 17,4:00PM ET,W,False,2-0,True,Minnesota Vikings,38.0,7.0,20.0,306.0,142.0,164.0,1.0,18.0,320.0,253.0,67.0,4.0,1989,,,
949,3,Sun,September 24,1:00PM ET,W,False,3-0,False,Detroit Lions,47.0,27.0,23.0,542.0,323.0,219.0,,20.0,305.0,107.0,198.0,5.0,1989,,,
950,4,Mon,October 2,9:00PM ET,W,False,4-0,True,Philadelphia Eagles,27.0,13.0,22.0,374.0,261.0,113.0,3.0,23.0,435.0,368.0,67.0,6.0,1989,,,
951,5,Sun,October 8,1:00PM ET,L,False,4-1,False,Tampa Bay Buccaneers,35.0,42.0,22.0,350.0,214.0,136.0,3.0,27.0,415.0,268.0,147.0,2.0,1989,,,
952,6,Sun,October 15,1:00PM ET,L,False,4-2,True,Houston Oilers,28.0,33.0,22.0,332.0,239.0,93.0,6.0,20.0,457.0,317.0,140.0,2.0,1989,,,
953,7,Mon,October 23,9:00PM ET,L,False,4-3,False,Cleveland Browns,7.0,27.0,16.0,301.0,152.0,149.0,1.0,17.0,326.0,273.0,53.0,,1989,,,
954,8,Sun,October 29,1:00PM ET,W,False,5-3,True,Los Angeles Rams,20.0,10.0,19.0,318.0,170.0,148.0,,17.0,252.0,168.0,84.0,3.0,1989,,,
955,9,Sun,November 5,1:00PM ET,L,False,5-4,False,Green Bay Packers,13.0,14.0,19.0,321.0,188.0,133.0,,19.0,339.0,270.0,69.0,2.0,1989,,,
956,10,Sun,November 12,1:00PM ET,W,False,6-4,False,Pittsburgh Steelers,20.0,0.0,20.0,337.0,134.0,203.0,4.0,10.0,216.0,162.0,54.0,6.0,1989,,,
957,11,Sun,November 19,1:00PM ET,L,False,6-5,True,Tampa Bay Buccaneers,31.0,32.0,14.0,377.0,266.0,111.0,4.0,21.0,390.0,263.0,127.0,,1989,,,
958,12,Sun,November 26,4:00PM ET,L,False,6-6,False,Washington Redskins,14.0,38.0,13.0,191.0,132.0,59.0,3.0,35.0,492.0,390.0,102.0,2.0,1989,,,
959,13,Sun,December 3,8:00PM ET,L,False,6-7,False,Minnesota Vikings,16.0,27.0,18.0,315.0,178.0,137.0,2.0,24.0,387.0,251.0,136.0,2.0,1989,,,
960,14,Sun,December 10,1:00PM ET,L,False,6-8,True,Detroit Lions,17.0,27.0,21.0,302.0,172.0,130.0,2.0,17.0,295.0,168.0,127.0,2.0,1989,,,
961,15,Sun,December 17,1:00PM ET,L,False,6-9,True,Green Bay Packers,28.0,40.0,19.0,355.0,197.0,158.0,5.0,24.0,456.0,239.0,217.0,1.0,1989,,,
962,16,Sun,December 24,4:00PM ET,L,False,6-10,False,San Francisco 49ers,0.0,26.0,15.0,289.0,167.0,122.0,5.0,17.0,314.0,184.0,130.0,1.0,1989,,,
963,1,Sun,September 9,1:00PM ET,W,False,1-0,True,Seattle Seahawks,17.0,0.0,21.0,366.0,195.0,171.0,1.0,6.0,132.0,74.0,58.0,3.0,1990,,,
964,2,Sun,September 16,1:00PM ET,W,False,2-0,False,Green Bay Packers,31.0,13.0,18.0,303.0,157.0,146.0,1.0,18.0,270.0,189.0,81.0,5.0,1990,,,
965,3,Sun,September 23,1:00PM ET,W,False,3-0,True,Minnesota Vikings,19.0,16.0,15.0,255.0,40.0,215.0,1.0,15.0,285.0,152.0,133.0,2.0,1990,,,
966,4,Sun,September 30,4:00PM ET,L,False,3-1,False,Los Angeles Raiders,10.0,24.0,11.0,229.0,128.0,101.0,1.0,18.0,326.0,170.0,156.0,2.0,1990,,,
967,5,Sun,October 7,4:00PM ET,W,False,4-1,True,Green Bay Packers,27.0,13.0,21.0,353.0,151.0,202.0,2.0,10.0,237.0,205.0,32.0,3.0,1990,,,
968,6,Sun,October 14,7:30PM ET,W,False,5-1,True,Los Angeles Rams,38.0,9.0,22.0,402.0,248.0,154.0,,15.0,267.0,179.0,88.0,1.0,1990,,,
969,7,,,,,False,,True,Bye Week,,,,,,,,,,,,,1990,,,
970,8,Sun,October 28,4:00PM ET,W,False,6-1,False,Phoenix Cardinals,31.0,21.0,20.0,382.0,159.0,223.0,1.0,19.0,331.0,223.0,108.0,1.0,1990,,,
971,9,Sun,November 4,4:00PM ET,W,False,7-1,False,Tampa Bay Buccaneers,26.0,6.0,21.0,378.0,191.0,187.0,3.0,9.0,205.0,113.0,92.0,6.0,1990,,,
